time,open,high,low,close,Volume,Open,High,Low,Close,Volume
2002-06-12,0.22822783,0.23233958,0.20383219,0.2136149,2269273119.9999995,0.22822783,0.23233958,0.20383219,0.2136149,2269273119.9999995
2002-06-13,0.21521987,0.21919405,0.20467292,0.21139857,1267433639.9999998,0.21521987,0.21919405,0.20467292,0.21139857,1267433639.9999998
2002-06-14,0.20360291,0.21697772,0.19672456,0.21537266,1116438280,0.20360291,0.21697772,0.19672456,0.21537266,1116438280
2002-06-17,0.22018766,0.22301544,0.2135385,0.2172834,1054662479.9999999,0.22018766,0.22301544,0.2135385,0.2172834,1054662479.9999999
2002-06-18,0.21460851,0.22240417,0.21208642,0.216137,1009411040.0000001,0.21460851,0.22240417,0.21208642,0.216137,1009411040.0000001
2002-06-19,0.20558996,0.20558996,0.18067468,0.18227974,2597698999.9999995,0.20558996,0.20558996,0.18067468,0.18227974,2597698999.9999995
2002-06-20,0.18266172,0.18762961,0.17822907,0.18059828,1426300600,0.18266172,0.18762961,0.17822907,0.18059828,1426300600
2002-06-21,0.17968107,0.186636,0.16951619,0.17318479,1485424799.9999998,0.17968107,0.186636,0.16951619,0.17318479,1485424799.9999998
2002-06-24,0.16875195,0.18182099,0.16355479,0.17639473,1380569200,0.16875195,0.18182099,0.16355479,0.17639473,1380569200
2002-06-25,0.17960467,0.17960467,0.1607271,0.16179702,1172934120,0.17960467,0.17960467,0.1607271,0.16179702,1172934120
2002-06-26,0.14345442,0.15881636,0.13948024,0.1533901,2068634120,0.14345442,0.15881636,0.13948024,0.1533901,2068634120
2002-06-27,0.15904565,0.16026854,0.12839824,0.13053817,3184807080,0.15904565,0.16026854,0.12839824,0.13053817,3184807080
2002-06-28,0.12839824,0.13672886,0.12557037,0.13130241,2026970320,0.12839824,0.13672886,0.12557037,0.13130241,2026970320
2002-07-01,0.13069115,0.13451253,0.12824535,0.13099673,1164666399.9999998,0.13069115,0.13451253,0.12824535,0.13099673,1164666399.9999998
2002-07-02,0.12946825,0.12992681,0.11937978,0.1227426,1368496999.9999998,0.12946825,0.12992681,0.11937978,0.1227426,1368496999.9999998
2002-07-03,0.12197836,0.13359532,0.12190187,0.13336603,1074666840,0.12197836,0.13359532,0.12190187,0.13336603,1074666840
2002-07-05,0.14291946,0.14521227,0.13882293,0.14513597,739604040,0.14291946,0.14521227,0.13882293,0.14513597,739604040
2002-07-08,0.14345442,0.15468939,0.14330162,0.14949222,1588168159.9999998,0.14345442,0.15468939,0.14330162,0.14949222,1588168159.9999998
2002-07-09,0.14987439,0.15178504,0.13894519,0.14215531,1075458480,0.14987439,0.15178504,0.13894519,0.14215531,1075458480
2002-07-10,0.14559444,0.14674085,0.13726391,0.13825743,927487599.9999999,0.14559444,0.14674085,0.13726391,0.13825743,927487599.9999999
2002-07-11,0.13749319,0.15288559,0.1362703,0.15232,1145094240,0.13749319,0.15288559,0.1362703,0.15232,1145094240
2002-07-12,0.16049782,0.16110918,0.14903366,0.1521672,1345180999.9999998,0.16049782,0.16110918,0.14903366,0.1521672,1345180999.9999998
2002-07-15,0.15254937,0.16737617,0.14567083,0.16729987,1496524720,0.15254937,0.16737617,0.14567083,0.16729987,1496524720
2002-07-16,0.1631728,0.17845835,0.16011566,0.16279064,1774107239.9999998,0.1631728,0.17845835,0.16011566,0.16279064,1774107239.9999998
2002-07-17,0.15927493,0.16242379,0.14261378,0.14895735,1923266479.9999998,0.15927493,0.16242379,0.14261378,0.14895735,1923266479.9999998
2002-07-18,0.14651156,0.15514786,0.14475371,0.14513597,1243937640,0.14651156,0.15514786,0.14475371,0.14513597,1243937640
2002-07-19,0.14070304,0.14628228,0.13756959,0.13856311,846115759.9999999,0.14070304,0.14628228,0.13756959,0.13856311,846115759.9999999
2002-07-22,0.13795166,0.14184945,0.12649511,0.13214314,1295465280,0.13795166,0.14184945,0.12649511,0.13214314,1295465280
2002-07-23,0.13290747,0.1337482,0.11777481,0.12228404,1410052920,0.13290747,0.1337482,0.11777481,0.12228404,1410052920
2002-07-24,0.12060267,0.13206674,0.12052618,0.13007961,1183745840,0.12060267,0.13206674,0.12052618,0.13007961,1183745840
2002-07-25,0.12503541,0.12541758,0.11090398,0.11509983,1802748200,0.12503541,0.12541758,0.11090398,0.11509983,1802748200
2002-07-26,0.11846265,0.12121403,0.10929139,0.11242484,1225219640,0.11846265,0.12121403,0.10929139,0.11242484,1225219640
2002-07-29,0.11708696,0.11769841,0.11181349,0.11555839,1231537880,0.11708696,0.11769841,0.11181349,0.11555839,1231537880
2002-07-30,0.11502343,0.12980144,0.11464126,0.1239654,1834336119.9999998,0.11502343,0.12980144,0.11464126,0.1239654,1834336119.9999998
2002-07-31,0.09033734,0.09217159,0.08361169,0.0846053,4850997800,0.09033734,0.09217159,0.08361169,0.0846053,4850997800
2002-08-01,0.08529315,0.08529315,0.07642757,0.07650397,1731948919.9999995,0.08529315,0.08529315,0.07642757,0.07650397,1731948919.9999995
2002-08-02,0.07894967,0.07948462,0.06954903,0.07145977,1804228880,0.07894967,0.07948462,0.06954903,0.07145977,1804228880
2002-08-05,0.07038976,0.07054265,0.06488701,0.06572765,1335829119.9999998,0.07038976,0.07054265,0.06488701,0.06572765,1335829119.9999998
2002-08-06,0.06878479,0.07176545,0.06771478,0.06916687,1180252160,0.06878479,0.07176545,0.06771478,0.06916687,1180252160
2002-08-07,0.07222402,0.07291186,0.06496341,0.06762307,897023079.9999999,0.07222402,0.07291186,0.06496341,0.06762307,897023079.9999999
2002-08-08,0.06824974,0.07321754,0.06649198,0.07202527,758789919.9999999,0.06824974,0.07321754,0.06649198,0.07202527,758789919.9999999
2002-08-09,0.07008399,0.07260618,0.06886119,0.07031328,583697720,0.07008399,0.07260618,0.06886119,0.07031328,583697720
2002-08-12,0.06954903,0.07298826,0.06771478,0.07031328,595247160,0.06954903,0.07298826,0.06771478,0.07031328,595247160
2002-08-13,0.07077193,0.07421115,0.06878479,0.06886119,658105720,0.07077193,0.07421115,0.06878479,0.06886119,658105720
2002-08-14,0.07016048,0.07413466,0.06954903,0.07352331,639660999.9999998,0.07016048,0.07413466,0.06954903,0.07352331,639660999.9999998
2002-08-15,0.07627468,0.08017247,0.07551035,0.0786439,1160318680,0.07627468,0.08017247,0.07551035,0.0786439,1160318680
2002-08-16,0.07444043,0.08445242,0.07214762,0.08170104,1663991360,0.07444043,0.08445242,0.07214762,0.08170104,1663991360
2002-08-19,0.08521666,0.10279502,0.08506387,0.09668082,2256422600,0.08521666,0.10279502,0.08506387,0.09668082,2256422600
2002-08-20,0.09744506,0.0993558,0.09117807,0.09240087,1437821519.9999998,0.09744506,0.0993558,0.09117807,0.09240087,1437821519.9999998
2002-08-21,0.09660443,0.09851507,0.09209519,0.09729227,1201348160,0.09660443,0.09851507,0.09209519,0.09729227,1201348160
2002-08-22,0.09438801,0.0982094,0.09339439,0.09400584,1363558320.0000002,0.09438801,0.0982094,0.09339439,0.09400584,1363558320.0000002
2002-08-23,0.09133086,0.09194231,0.08728019,0.08781524,924732280,0.09133086,0.09194231,0.08728019,0.08781524,924732280
2002-08-26,0.08949661,0.09010806,0.08437602,0.08850309,703013240,0.08949661,0.09010806,0.08437602,0.08850309,703013240
2002-08-27,0.09003166,0.09049022,0.08292385,0.0834589,691007159.9999999,0.09003166,0.09049022,0.08292385,0.0834589,691007159.9999999
2002-08-28,0.08300033,0.08315313,0.07795605,0.07826182,706655319.9999999,0.08300033,0.08315313,0.07795605,0.07826182,706655319.9999999
2002-08-29,0.07726821,0.08284745,0.07665685,0.07933174,819457639.9999999,0.07726821,0.08284745,0.07665685,0.07933174,819457639.9999999
2002-08-30,0.0784911,0.08177744,0.07566324,0.07723464,1071437560,0.0784911,0.08177744,0.07566324,0.07723464,1071437560
2002-09-03,0.07353092,0.07528107,0.07123049,0.0724533,849305560,0.07353092,0.07528107,0.07123049,0.0724533,849305560
2002-09-04,0.07268258,0.07459323,0.06886119,0.07199473,933542880,0.07268258,0.07459323,0.06886119,0.07199473,933542880
2002-09-05,0.07130689,0.07161257,0.06878479,0.06924336,719421240,0.07130689,0.07161257,0.06878479,0.06924336,719421240
2002-09-06,0.07214762,0.07279722,0.06970192,0.07077193,749281880,0.07214762,0.07279722,0.06970192,0.07077193,749281880
2002-09-09,0.07023688,0.07291186,0.06809695,0.07069544,579666440,0.07023688,0.07291186,0.06809695,0.07069544,579666440
2002-09-10,0.07031328,0.08445242,0.07023688,0.08078392,2326557960,0.07031328,0.08445242,0.07023688,0.08078392,2326557960
2002-09-11,0.08330601,0.09094879,0.08330601,0.0847581,1663984759.9999998,0.08330601,0.09094879,0.08330601,0.0847581,1663984759.9999998
2002-09-12,0.08269456,0.0872038,0.08116599,0.08208312,1301123960,0.08269456,0.0872038,0.08116599,0.08208312,1301123960
2002-09-13,0.08124248,0.08514026,0.08024887,0.08078392,799088239.9999999,0.08124248,0.08514026,0.08024887,0.08078392,799088239.9999999
2002-09-16,0.07956102,0.07986679,0.07375259,0.07566324,928153080,0.07956102,0.07986679,0.07375259,0.07566324,928153080
2002-09-17,0.07902606,0.08093671,0.07405827,0.07451683,885935399.9999999,0.07902606,0.08093671,0.07405827,0.07451683,885935399.9999999
2002-09-18,0.07337042,0.07482251,0.07023688,0.0724533,814500600,0.07337042,0.07482251,0.07023688,0.0724533,814500600
2002-09-19,0.07084833,0.07337042,0.06962543,0.0700076,620072040,0.07084833,0.07337042,0.06962543,0.0700076,620072040
2002-09-20,0.07054265,0.07199473,0.06886119,0.07038976,689716200,0.07054265,0.07199473,0.06886119,0.07038976,689716200
2002-09-23,0.06924336,0.0699312,0.06687405,0.06733262,523692359.99999994,0.06924336,0.0699312,0.06687405,0.06733262,523692359.99999994
2002-09-24,0.06656838,0.07107761,0.06534557,0.06786767,627355880,0.06656838,0.07107761,0.06534557,0.06786767,627355880
2002-09-25,0.07184185,0.07298826,0.06901408,0.07161257,900262720,0.07184185,0.07298826,0.06901408,0.07161257,900262720
2002-09-26,0.07298826,0.07375259,0.06672126,0.06779118,742348679.9999999,0.07298826,0.07375259,0.06672126,0.06779118,742348679.9999999
2002-09-27,0.06763839,0.06939615,0.06534557,0.06542197,652550120,0.06763839,0.06939615,0.06534557,0.06542197,652550120
2002-09-30,0.06519269,0.06824974,0.063817,0.06542197,586083160,0.06519269,0.06824974,0.063817,0.06542197,586083160
2002-10-01,0.06595693,0.06954903,0.06358772,0.06893759,892030519.9999999,0.06595693,0.06954903,0.06358772,0.06893759,892030519.9999999
2002-10-02,0.06947264,0.07298826,0.06886119,0.06886119,751225280,0.06947264,0.07298826,0.06886119,0.06886119,751225280
2002-10-03,0.06802046,0.06916687,0.06534557,0.06549837,592980720,0.06802046,0.06916687,0.06534557,0.06549837,592980720
2002-10-04,0.06534557,0.06740911,0.06114202,0.06221203,532425080.00000006,0.06534557,0.06740911,0.06114202,0.06221203,532425080.00000006
2002-10-07,0.0613713,0.0625941,0.05869632,0.05915488,495510759.99999994,0.0613713,0.0625941,0.05869632,0.05915488,495510759.99999994
2002-10-08,0.06114202,0.0612949,0.05502782,0.05739703,716251080,0.06114202,0.0612949,0.05502782,0.05739703,716251080
2002-10-09,0.05655639,0.06028607,0.05533349,0.05632711,575168880,0.05655639,0.06028607,0.05533349,0.05632711,575168880
2002-10-10,0.05579206,0.06106562,0.05579206,0.05923898,540688240,0.05579206,0.06106562,0.05579206,0.05923898,540688240
2002-10-11,0.06152419,0.06840263,0.06114202,0.06733262,997402239.9999999,0.06152419,0.06840263,0.06114202,0.06733262,997402239.9999999
2002-10-14,0.06534557,0.06733262,0.06396979,0.06534557,614166279.9999999,0.06534557,0.06733262,0.06396979,0.06534557,614166279.9999999
2002-10-15,0.07260618,0.07520467,0.071154,0.07214762,859948079.9999998,0.07260618,0.07520467,0.071154,0.07214762,859948079.9999998
2002-10-16,0.06725622,0.06786767,0.06496341,0.06610981,581046439.9999999,0.06725622,0.06786767,0.06496341,0.06610981,581046439.9999999
2002-10-17,0.07184185,0.07451683,0.07008399,0.071154,589612839.9999999,0.07184185,0.07451683,0.07008399,0.071154,589612839.9999999
2002-10-18,0.07077193,0.07260618,0.06809695,0.07184185,500645040,0.07077193,0.07260618,0.06809695,0.07184185,500645040
2002-10-21,0.07084833,0.08093671,0.06924336,0.07833822,933727920,0.07084833,0.08093671,0.06924336,0.07833822,933727920
2002-10-22,0.07474611,0.08559883,0.07466971,0.08093671,1272112639.9999998,0.07474611,0.08559883,0.07466971,0.08093671,1272112639.9999998
2002-10-23,0.08215961,0.08536954,0.0810132,0.08422314,928702920,0.08215961,0.08536954,0.0810132,0.08422314,928702920
2002-10-24,0.0859045,0.08682163,0.07878917,0.07994319,1058468239.9999999,0.0859045,0.08682163,0.07878917,0.07994319,1058468239.9999999
2002-10-25,0.08024887,0.08521666,0.07917895,0.08483459,748642520,0.08024887,0.08521666,0.07917895,0.08483459,748642520
2002-10-28,0.08873237,0.08942021,0.0847581,0.08529315,1072869119.9999999,0.08873237,0.08942021,0.0847581,0.08529315,1072869119.9999999
2002-10-29,0.08544594,0.08605739,0.07726821,0.08154816,775043360,0.08544594,0.08605739,0.07726821,0.08154816,775043360
2002-10-30,0.08414674,0.08865588,0.08384097,0.0859045,1142952519.9999998,0.08414674,0.08865588,0.08384097,0.0859045,1142952519.9999998
2002-10-31,0.08651595,0.09156014,0.08628667,0.09094879,1257949959.9999998,0.08651595,0.09156014,0.08628667,0.09094879,1257949959.9999998
2002-11-01,0.0895731,0.10906211,0.08942021,0.10776282,2135000519.9999998,0.0895731,0.10906211,0.08942021,0.10776282,2135000519.9999998
2002-11-04,0.11494703,0.1262285,0.11395342,0.11953266,2694938839.9999995,0.11494703,0.1262285,0.11395342,0.11953266,2694938839.9999995
2002-11-05,0.11922689,0.12121403,0.10967347,0.11479415,2039918760.0000002,0.11922689,0.12121403,0.10967347,0.11479415,2039918760.0000002
2002-11-06,0.11869193,0.12381261,0.11402991,0.12365963,1661491039.9999998,0.11869193,0.12381261,0.11402991,0.12365963,1661491039.9999998
2002-11-07,0.12044979,0.12044979,0.1105142,0.11120204,1682170280,0.12044979,0.12044979,0.1105142,0.11120204,1682170280
2002-11-08,0.09400584,0.09966148,0.08414674,0.08682163,3907117080,0.09400584,0.09966148,0.08414674,0.08682163,3907117080
2002-11-11,0.08269456,0.08391746,0.07810894,0.08009607,1383597760,0.08269456,0.08391746,0.07810894,0.08009607,1383597760
2002-11-12,0.08200672,0.09018445,0.08131888,0.0872038,1387189800,0.08200672,0.09018445,0.08131888,0.0872038,1387189800
2002-11-13,0.08514026,0.09247727,0.0834589,0.09002396,1812697840,0.08514026,0.09247727,0.0834589,0.09002396,1812697840
2002-11-14,0.09591658,0.09775083,0.09301232,0.09591658,1143280240,0.09591658,0.09775083,0.09301232,0.09591658,1143280240
2002-11-15,0.10172501,0.10631064,0.09973788,0.10294791,2063429039.9999998,0.10172501,0.10631064,0.09973788,0.10294791,2063429039.9999998
2002-11-18,0.11120204,0.11158421,0.10646353,0.10676921,1986637440,0.11120204,0.11158421,0.10646353,0.10676921,1986637440
2002-11-19,0.10615785,0.11372414,0.10504959,0.10829778,1979372319.9999998,0.10615785,0.11372414,0.10504959,0.10829778,1979372319.9999998
2002-11-20,0.11158421,0.11464126,0.11013203,0.11373184,1300396880,0.11158421,0.11464126,0.11013203,0.11373184,1300396880
2002-11-21,0.11830977,0.12900969,0.11808048,0.12335405,2063824559.9999998,0.11830977,0.12900969,0.11808048,0.12335405,2063824559.9999998
2002-11-22,0.11586416,0.12258972,0.11464126,0.12014411,1255746800,0.11586416,0.12258972,0.11464126,0.12014411,1255746800
2002-11-25,0.12572326,0.12758814,0.12083195,0.12450036,1234557039.9999998,0.12572326,0.12758814,0.12083195,0.12450036,1234557039.9999998
2002-11-26,0.12511181,0.12755751,0.12075546,0.12113763,1089060639.9999998,0.12511181,0.12755751,0.12075546,0.12113763,1089060639.9999998
2002-11-27,0.12625831,0.13267819,0.12465325,0.13053817,1094083720,0.12625831,0.13267819,0.12465325,0.13053817,1094083720
2002-11-29,0.13397748,0.13588813,0.12992681,0.13092034,521017680,0.13397748,0.13588813,0.12992681,0.13092034,521017680
2002-12-02,0.13787517,0.13963312,0.12931537,0.12992681,1173273960,0.13787517,0.13963312,0.12931537,0.12992681,1173273960
2002-12-03,0.12748102,0.12778679,0.12113763,0.12136691,1050834239.9999999,0.12748102,0.12778679,0.12113763,0.12136691,1050834239.9999999
2002-12-04,0.11280701,0.11464126,0.10646353,0.10689916,2218251280,0.11280701,0.11464126,0.10646353,0.10689916,2218251280
2002-12-05,0.11372414,0.11448847,0.10524072,0.10783922,1604332919.9999998,0.11372414,0.11448847,0.10524072,0.10783922,1604332919.9999998
2002-12-06,0.10317719,0.11005563,0.10149573,0.1079921,1163872239.9999998,0.10317719,0.11005563,0.10149573,0.1079921,1163872239.9999998
2002-12-09,0.10447639,0.10615785,0.09851507,0.0993558,975307719.9999999,0.10447639,0.10615785,0.09851507,0.0993558,975307719.9999999
2002-12-10,0.1018779,0.10967347,0.10062446,0.10768642,1395694760,0.1018779,0.10967347,0.10062446,0.10768642,1395694760
2002-12-11,0.10692209,0.11005563,0.10332998,0.10707498,1369290680,0.10692209,0.11005563,0.10332998,0.10707498,1369290680
2002-12-12,0.11104916,0.11234845,0.10508784,0.10531712,1309576000,0.11104916,0.11234845,0.10508784,0.10531712,1309576000
2002-12-13,0.10340647,0.10346755,0.10042572,0.10119005,711251439.9999999,0.10340647,0.10346755,0.10042572,0.10119005,711251439.9999999
2002-12-16,0.10470567,0.10776282,0.10209957,0.10715137,1062187279.9999999,0.10470567,0.10776282,0.10209957,0.10715137,1062187279.9999999
2002-12-17,0.10906211,0.11273061,0.10615785,0.10699858,1083621320,0.10906211,0.11273061,0.10615785,0.10699858,1083621320
2002-12-18,0.10363575,0.10378855,0.09859147,0.09882075,1133197400,0.10363575,0.10378855,0.09859147,0.09882075,1133197400
2002-12-19,0.09706299,0.10218358,0.0956873,0.09668082,1106401999.9999998,0.09706299,0.10218358,0.0956873,0.09668082,1106401999.9999998
2002-12-20,0.09974558,0.10080789,0.09316511,0.09798011,807668200,0.09974558,0.10080789,0.09316511,0.09798011,807668200
2002-12-23,0.09775083,0.10103717,0.09744506,0.09866796,501206520.00000006,0.09775083,0.10103717,0.09744506,0.09866796,501206520.00000006
2002-12-24,0.09920292,0.10119005,0.09614586,0.09668082,301106680,0.09920292,0.10119005,0.09614586,0.09668082,301106680
2002-12-26,0.09828579,0.09973788,0.09415102,0.09492297,722934440,0.09828579,0.09973788,0.09415102,0.09492297,722934440
2002-12-27,0.09752155,0.09775083,0.09049022,0.09133086,705563680,0.09752155,0.09775083,0.09049022,0.09133086,705563680
2002-12-30,0.09171303,0.09270655,0.08605739,0.08812092,788234280,0.09171303,0.09270655,0.08605739,0.08812092,788234280
2002-12-31,0.0872038,0.09018445,0.08552243,0.08796804,828337120,0.0872038,0.09018445,0.08552243,0.08796804,828337120
2003-01-02,0.09171303,0.09515225,0.08864066,0.09408224,1307254240,0.09171303,0.09515225,0.08864066,0.09408224,1307254240
2003-01-03,0.09438801,0.09744506,0.09247727,0.09408224,1041547359.9999998,0.09438801,0.09744506,0.09247727,0.09408224,1041547359.9999998
2003-01-06,0.09637515,0.10325359,0.09629866,0.10172501,1038167360,0.09637515,0.10325359,0.09629866,0.10172501,1038167360
2003-01-07,0.10371215,0.10608136,0.10027293,0.10141934,1503436839.9999998,0.10371215,0.10608136,0.10027293,0.10141934,1503436839.9999998
2003-01-08,0.09882075,0.10172501,0.09064302,0.09133086,1862067760,0.09882075,0.10172501,0.09064302,0.09133086,1862067760
2003-01-09,0.09415873,0.09515225,0.09201871,0.09293583,1439949240,0.09415873,0.09515225,0.09201871,0.09293583,1439949240
2003-01-10,0.09171303,0.09591658,0.09049022,0.0945408,928476600,0.09171303,0.09591658,0.09049022,0.0945408,928476600
2003-01-13,0.09813291,0.09897364,0.093318,0.09377656,853166680,0.09813291,0.09897364,0.093318,0.09377656,853166680
2003-01-14,0.09408994,0.09538153,0.09163663,0.09446441,876551079.9999999,0.09408994,0.09538153,0.09163663,0.09446441,876551079.9999999
2003-01-15,0.0945408,0.09533567,0.09156014,0.09156014,909954480,0.0945408,0.09533567,0.09156014,0.09156014,909954480
2003-01-16,0.09018445,0.09133086,0.08414674,0.08536954,2052911319.9999995,0.09018445,0.09133086,0.08414674,0.08536954,2052911319.9999995
2003-01-17,0.08307673,0.08422314,0.08108959,0.08215961,1064307039.9999999,0.08307673,0.08422314,0.08108959,0.08215961,1064307039.9999999
2003-01-21,0.08368818,0.08551473,0.07986679,0.08009607,970485759.9999999,0.08368818,0.08551473,0.07986679,0.08009607,970485759.9999999
2003-01-22,0.07986679,0.082236,0.07963751,0.08017247,555523639.9999999,0.07986679,0.082236,0.07963751,0.08017247,555523639.9999999
2003-01-23,0.0823124,0.08368818,0.08017247,0.08238889,922330359.9999999,0.0823124,0.08368818,0.08017247,0.08238889,922330359.9999999
2003-01-24,0.08170104,0.08208312,0.07635108,0.07772677,901992399.9999999,0.08170104,0.08208312,0.07635108,0.07772677,901992399.9999999
2003-01-27,0.0760454,0.08001958,0.07466971,0.07658036,891768919.9999999,0.0760454,0.08001958,0.07466971,0.07658036,891768919.9999999
2003-01-28,0.07558684,0.08078392,0.07306474,0.07933174,1792024559.9999998,0.07558684,0.08078392,0.07306474,0.07933174,1792024559.9999998
2003-01-29,0.07719181,0.08154816,0.07719181,0.08093671,1026382439.9999999,0.07719181,0.08154816,0.07719181,0.08093671,1026382439.9999999
2003-01-30,0.08254177,0.08322962,0.07680964,0.07765037,747327680,0.08254177,0.08322962,0.07680964,0.07765037,747327680
2003-01-31,0.07535756,0.0810132,0.07466971,0.07887318,955295999.9999999,0.07535756,0.0810132,0.07466971,0.07887318,955295999.9999999
2003-02-03,0.07986679,0.08193032,0.078728,0.08040175,757258960,0.07986679,0.08193032,0.078728,0.08040175,757258960
2003-02-04,0.07986679,0.08024887,0.07573202,0.07680964,630538280,0.07986679,0.08024887,0.07573202,0.07680964,630538280
2003-02-05,0.0784911,0.08063864,0.07719181,0.07749749,584558800.0000001,0.0784911,0.08063864,0.07719181,0.07749749,584558800.0000001
2003-02-06,0.08291623,0.08300033,0.07680964,0.07810894,1231119800,0.08291623,0.08300033,0.07680964,0.07810894,1231119800
2003-02-07,0.07963751,0.08001958,0.07444043,0.07459323,920895999.9999999,0.07963751,0.08001958,0.07444043,0.07459323,920895999.9999999
2003-02-10,0.07451683,0.0760454,0.07130689,0.07551035,985550360,0.07451683,0.0760454,0.07130689,0.07551035,985550360
2003-02-11,0.0761218,0.07833822,0.07375259,0.07413466,854366200,0.0761218,0.07833822,0.07375259,0.07413466,854366200
2003-02-12,0.07413466,0.07726821,0.07352331,0.07451683,643884840,0.07413466,0.07726821,0.07352331,0.07451683,643884840
2003-02-13,0.07581612,0.0761982,0.07375259,0.07543396,906425759.9999999,0.07581612,0.0761982,0.07375259,0.07543396,906425759.9999999
2003-02-14,0.08575171,0.09209519,0.08368818,0.09201871,3565099600,0.08575171,0.09209519,0.08368818,0.09201871,3565099600
2003-02-18,0.09553442,0.09912652,0.09438801,0.09729227,1749645599.9999995,0.09553442,0.09912652,0.09438801,0.09729227,1749645599.9999995
2003-02-19,0.09668082,0.09882075,0.09561852,0.0982094,1148002800,0.09668082,0.09882075,0.09561852,0.0982094,1148002800
2003-02-20,0.09859147,0.10119005,0.09782723,0.0982094,982612679.9999999,0.09859147,0.10119005,0.09782723,0.0982094,982612679.9999999
2003-02-21,0.09813291,0.09851507,0.09477008,0.09828579,918273799.9999999,0.09813291,0.09851507,0.09477008,0.09828579,918273799.9999999
2003-02-24,0.09745277,0.1031007,0.0969101,0.0995086,1140917199.9999998,0.09745277,0.1031007,0.0969101,0.0995086,1140917199.9999998
2003-02-25,0.09629866,0.0993558,0.09477008,0.09889724,1244847480,0.09629866,0.0993558,0.09477008,0.09889724,1244847480
2003-02-26,0.09759795,0.09921053,0.0938912,0.09408224,750910759.9999999,0.09759795,0.09921053,0.0938912,0.09408224,750910759.9999999
2003-02-27,0.09499946,0.09652794,0.09347088,0.09606938,678937399.9999999,0.09499946,0.09652794,0.09347088,0.09606938,678937399.9999999
2003-02-28,0.09308872,0.09668844,0.09033734,0.09645154,1658588599.9999998,0.09308872,0.09668844,0.09033734,0.09645154,1658588599.9999998
2003-03-03,0.09759795,0.0993558,0.09362368,0.09484657,706273839.9999999,0.09759795,0.0993558,0.09362368,0.09484657,706273839.9999999
2003-03-04,0.09515225,0.09606938,0.09316511,0.09408224,540723880,0.09515225,0.09606938,0.09316511,0.09408224,540723880
2003-03-05,0.09316511,0.09621465,0.09293583,0.09561081,525260759.99999994,0.09316511,0.09621465,0.09293583,0.09561081,525260759.99999994
2003-03-06,0.09484657,0.0957637,0.09362368,0.09400584,493380279.99999994,0.09484657,0.0957637,0.09362368,0.09400584,493380279.99999994
2003-03-07,0.09255376,0.0957637,0.09171303,0.09545802,583065320,0.09255376,0.0957637,0.09171303,0.09545802,583065320
2003-03-10,0.09446441,0.09492297,0.09263015,0.09278304,347895399.99999994,0.09446441,0.09492297,0.09263015,0.09278304,347895399.99999994
2003-03-11,0.09347088,0.09499946,0.09246966,0.09347088,418995880.00000006,0.09347088,0.09499946,0.09246966,0.09347088,418995880.00000006
2003-03-12,0.09423512,0.09629866,0.09339439,0.09606938,496130399.99999994,0.09423512,0.09629866,0.09339439,0.09606938,496130399.99999994
2003-03-13,0.09889724,0.10623425,0.09843868,0.1056228,1368130880,0.09889724,0.10623425,0.09843868,0.1056228,1368130880
2003-03-14,0.10600496,0.10699858,0.1018015,0.10256574,1098602040,0.10600496,0.10699858,0.1018015,0.10256574,1098602040
2003-03-17,0.10088438,0.11059059,0.100655,0.10852706,1315140000,0.10088438,0.11059059,0.100655,0.10852706,1315140000
2003-03-18,0.10814499,0.10936779,0.10547001,0.10768642,939605600.0000001,0.10814499,0.10936779,0.10547001,0.10768642,939605600.0000001
2003-03-19,0.1079157,0.10898562,0.10440073,0.10822138,716524320.0000001,0.1079157,0.10898562,0.10440073,0.10822138,716524320.0000001
2003-03-20,0.10822138,0.11150772,0.10539352,0.1092149,783797680,0.10822138,0.11150772,0.10539352,0.1092149,783797680
2003-03-21,0.11302868,0.11334206,0.10332998,0.10822138,1687603639.9999998,0.11302868,0.11334206,0.10332998,0.10822138,1687603639.9999998
2003-03-24,0.10378855,0.10699858,0.10317719,0.10417071,841907840,0.10378855,0.10699858,0.10317719,0.10417071,841907840
2003-03-25,0.10447639,0.10875634,0.10409432,0.10715137,672827240,0.10447639,0.10875634,0.10409432,0.10715137,672827240
2003-03-26,0.10952067,0.11196628,0.10867995,0.11013203,1108105400,0.10952067,0.11196628,0.10867995,0.11013203,1108105400
2003-03-27,0.10867995,0.11097276,0.10669281,0.10699858,1393792520.0000002,0.10867995,0.11097276,0.10669281,0.10699858,1393792520.0000002
2003-03-28,0.10699858,0.10738065,0.10096077,0.10264214,1290968040,0.10699858,0.10738065,0.10096077,0.10264214,1290968040
2003-03-31,0.0995086,0.10073149,0.09798011,0.09843868,681357040,0.0995086,0.10073149,0.09798011,0.09843868,681357040
2003-04-01,0.10050221,0.10246642,0.09828579,0.10134294,533814920,0.10050221,0.10246642,0.09828579,0.10134294,533814920
2003-04-02,0.10478216,0.10684569,0.10340647,0.10508784,772257080,0.10478216,0.10684569,0.10340647,0.10508784,772257080
2003-04-03,0.10699858,0.10699858,0.10424711,0.10647884,703291639.9999998,0.10699858,0.10699858,0.10424711,0.10647884,703291639.9999998
2003-04-04,0.10676921,0.10692209,0.1018779,0.10233646,514042239.99999994,0.10676921,0.10692209,0.1018779,0.10233646,514042239.99999994
